Image_Path,Left,Right,Label
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1079.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-370.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-171.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-918.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-582.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1066.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-560.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-374.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-182.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-894.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-217.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-570.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-614.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-819.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1085.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-832.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-966.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-784.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-839.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-390.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-330.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-587.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-699.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-784.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-472.jpg,220,-165,"220,-165"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-946.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-945.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-305.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1101.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-358.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-966.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-809.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1022.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1058.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-297.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-959.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-900.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-654.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-307.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-422.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-792.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-248.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-617.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-615.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-731.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-892.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-315.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-198.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-296.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-548.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1061.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-352.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1015.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-294.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-874.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-153.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-186.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-919.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-232.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-597.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-398.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-499.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1041.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-858.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1025.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-767.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1009.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-768.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-490.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-829.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-407.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-493.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-610.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-295.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-617.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-785.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1100.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1003.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-695.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1073.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-633.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-935.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-343.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-291.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-831.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1047.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-547.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1099.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-998.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-804.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-544.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-608.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-521.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-331.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-319.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-396.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-753.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-288.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-896.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-706.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-153.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-342.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-805.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1028.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-424.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-438.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-947.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-545.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-267.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-379.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-347.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-634.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-980.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-391.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-611.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1021.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1001.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-325.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-833.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-598.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-529.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-882.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-999.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-761.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-364.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-786.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-146.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-257.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-843.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1034.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1096.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-820.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-808.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-873.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-582.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-581.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-705.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-463.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-932.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-586.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-692.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-308.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-428.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-986.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-803.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-867.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-569.jpg,220,220,"220,220"
